dataset,imageID,ROInum,minJ,maxSCDr,maxPCF,Density,ROI_areaInclude,ROI_areaExclude,ROI_tumourArea,ROI_stromaArea,ROI_areaNecrosis,ROI_propExclude,ROI_propNecrosis,ROI_propAnnotatedOut
RITA_BC,61961,6,0.075550176,0.09192096,1.296433704,775.1111111,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61961,7,0.062118991,0.112556278,1.599364366,593.7777778,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61961,8,0.243443518,0.112181091,1.681802145,634.6666667,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61961,9,0.096181635,0.081790895,1.564748367,648.8888889,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61962,10,0.598357335,0.124562281,1.642087169,177.7777778,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61962,11,0.205642084,0.150075038,1.78319935,186.6666667,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61962,12,0.443831539,0.137693847,1.845524726,197.3333333,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61962,13,0.849672026,0.12943972,1.671753315,108.4444444,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61962,14,0.227761092,0.077288644,1.287538046,538.6666667,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61962,15,1,0.050650325,1.22355347,1022.222222,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61962,16,0.346255649,0.091545773,1.583790084,483.5555556,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61962,17,1,0.038644322,1.142069939,1041.777778,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61962,18,0.058680265,0.113306653,1.163400851,931.5555556,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61962,19,0.263352525,0.0997999,1.337179481,704,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61962,1,0.218343234,0.149324662,2.080369785,264.8888889,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61962,20,0.156505494,0.090795398,1.546976824,476.4444444,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61962,21,0.88090164,0.073161581,1.428633005,391.1111111,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61962,22,0.260398156,0.080290145,1.392096237,611.5555556,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61962,23,0.481437739,0.138069035,3.952183179,101.3333333,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61962,24,0.134231753,0.156828414,2.783534725,113.7777778,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61962,25,0.344425777,0.209354677,4.129044401,53.33333333,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61962,26,0.625182905,0.165457729,1.872584968,67.55555556,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61962,27,0.48738677,0.144822411,2.152401678,60.44444444,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61962,28,0.609099719,0.145947974,3.355998139,48,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61962,29,0.17045918,0.146698349,1.762630871,172.4444444,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61962,2,0.524584612,0.148574287,2.061201872,90.66666667,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61962,30,0.181885132,0.176338169,2.979336282,88.88888889,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61962,31,0.056686828,0.194722361,1.821768797,360.8888889,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61962,32,0.283392838,0.126438219,1.598447734,581.3333333,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61962,33,0.687171602,0.040895448,1.132519253,1109.333333,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61962,34,1,0.049524762,1.226317845,913.7777778,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61962,35,0.152057965,0.054777389,1.167142054,1052.444444,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61962,36,0.038035835,0.082166083,1.286947571,903.1111111,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61962,37,0.472703865,0.074662331,1.538755876,442.6666667,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61962,38,0.24904411,0.118934467,2.213269239,240,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61962,39,0.169894172,0.091545773,1.1527529,944,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61962,3,0.394308613,0.16058029,4.291904032,51.55555556,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61962,40,0.330909717,0.055152576,1.356050079,924.4444444,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61962,41,0.634082871,0.088169085,1.492139927,168.8888889,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61962,42,0.75115493,0.14032016,2.204868672,126.2222222,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61962,43,0.558227518,0.123811906,1.933317078,122.6666667,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61962,44,0.384109786,0.150825413,2.344325482,140.4444444,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61962,45,0.16358031,0.128689345,2.371426258,165.3333333,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61962,46,0.4810211,0.06865933,1.275660485,944,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61962,47,0.422072926,0.052526263,1.197851789,977.7777778,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61962,48,0.107378118,0.195097549,1.99722211,188.4444444,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61962,49,0.277259966,0.097923962,1.462700317,307.5555556,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61962,4,0.157434335,0.165082541,2.518681013,186.6666667,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61962,50,0.543824113,0.066033017,1.28167739,792.8888889,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61962,51,0.203399598,0.07953977,1.39965464,567.1111111,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61962,52,0.110368062,0.142571286,1.377516111,800,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61962,53,0.214327646,0.112931466,1.477920617,311.1111111,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61962,5,0.104707469,0.138444222,1.622972427,197.3333333,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61962,6,0.517941554,0.142196098,1.687034482,117.3333333,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61962,7,0.32624989,0.156078039,2.842650971,96,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61962,8,0.735866663,0.104302151,1.50439402,225.7777778,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61962,9,0.069027393,0.197348674,2.157847604,167.1111111,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61963,10,0.091649412,0.102801401,1.451899961,563.5555556,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61963,11,0.241102578,0.075037519,1.246179098,712.8888889,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61963,12,0.271747346,0.127563782,1.960918955,282.6666667,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61963,13,0.11573491,0.195097549,2.41821078,133.3333333,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61963,14,0.136060397,0.188344172,2.642385044,80,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61963,15,0.055632279,0.161705853,2.684051015,268.4444444,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61963,16,0.377381023,0.139194597,2.46749187,176,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61963,17,0.123532093,0.188344172,2.65564569,270.2222222,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61963,18,0.172810644,0.17933967,2.267575973,359.1111111,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61963,19,0.134790694,0.176713357,4.656226722,152.8888889,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61963,1,0.172579088,0.080290145,1.617966903,350.2222222,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61963,20,0.094944222,0.119309655,2.126598593,366.2222222,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61963,21,0.149608096,0.097923962,2.461255501,387.5555556,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61963,22,0.056129106,0.154952476,2.488480564,282.6666667,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61963,23,0.108297261,0.123061531,2.250979665,350.2222222,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61963,24,0.093825661,0.104302151,2.211404956,376.8888889,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61963,25,0.459015095,0.095297649,2.26237034,289.7777778,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61963,26,0.058367482,0.097548774,1.60529959,615.1111111,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61963,27,0.059712318,0.164332166,2.051692902,328.8888889,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61963,28,0.116567364,0.116683342,2.088571726,343.1111111,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61963,29,0.222945251,0.096048024,1.868068145,487.1111111,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61963,2,0.167241544,0.094547274,1.472840264,494.2222222,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61963,30,0.075992624,0.16845923,2.621858322,328.8888889,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61963,31,0.10841217,0.20110055,3.340231756,215.1111111,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61963,32,0.121628891,0.135442721,2.967440576,238.2222222,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61963,33,0.087596914,0.105802901,1.672822532,556.4444444,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61963,34,0.192468428,0.105427714,1.814746751,481.7777778,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61963,35,0.062503796,0.113306653,1.714200696,616.8888889,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61963,36,0.255024479,0.090795398,1.46172279,583.1111111,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61963,37,0.234608838,0.064907454,1.200556183,800,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61963,38,0.879961482,0.041645823,1.115013582,903.1111111,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61963,39,0.378226374,0.111055528,1.471465363,517.3333333,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61963,3,0.140700258,0.150825413,2.587335468,142.2222222,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61963,40,0.070094848,0.08104052,1.296304986,885.3333333,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61963,41,0.158837304,0.085542771,1.646418294,584.8888889,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61963,42,0.465911054,0.07953977,1.753686779,334.2222222,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61963,43,0.389384446,0.086293147,1.68416898,337.7777778,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61963,44,0.109413936,0.132816408,2.344645596,266.6666667,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61963,45,0.258628408,0.548524262,21.50677894,10.66666667,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61963,46,0.094572677,0.101675838,2.536443306,352,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61963,47,0.077654135,0.105052526,2.109077594,275.5555556,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61963,48,0.063347964,0.125687844,1.986281661,392.8888889,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61963,49,0.027756368,0.227363682,4.365849358,167.1111111,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61963,4,0.17223315,0.172961481,2.072101854,179.5555556,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61963,50,0.126742715,0.160955478,2.319431444,257.7777778,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61963,51,0.407958647,0.250250125,4.428974873,46.22222222,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61963,52,0.118691579,0.222111056,4.610810181,85.33333333,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61963,53,0.149315594,0.127938969,1.930710882,344.8888889,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61963,54,0.048823829,0.183466733,1.442607665,558.2222222,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61963,55,0.8336799,0.060030015,1.281448785,508.4444444,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61963,56,0.223174516,0.13094047,1.945440216,337.7777778,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61963,57,0.579196781,0.073161581,1.480386345,341.3333333,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61963,58,0.296169513,0.107303652,1.786713607,417.7777778,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61963,59,0.513514904,0.102801401,1.784680025,268.4444444,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61963,5,0.174586804,0.127938969,2.202177572,362.6666667,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61963,60,0.19716563,0.124937469,1.925158555,296.8888889,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61963,61,0.173705259,0.082916458,1.414178455,744.8888889,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61963,62,0.510659301,0.166208104,2.371557569,80,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61963,63,0.100289907,0.175587794,1.864057632,257.7777778,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61963,64,0.222683812,0.223611806,3.561224121,113.7777778,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61963,65,0.105581029,0.262256128,3.389116826,58.66666667,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61963,66,0.200987737,0.345922961,12.84669419,40.88888889,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61963,6,0.13848326,0.134317159,1.992385695,472.8888889,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61963,7,0.050359955,0.109929965,1.573076046,554.6666667,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61963,8,0.181464309,0.093046523,1.479471793,592,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61963,9,0.34490102,0.064907454,1.464930326,604.4444444,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,100,0.048758471,0.157953977,1.976010399,391.1111111,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,101,0.44150036,0.07016008,1.297919962,469.3333333,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,10,0.335143112,0.080290145,1.306108422,510.2222222,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,11,0.200814886,0.11068034,1.402887788,373.3333333,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,12,0.476196134,0.079914957,1.401368929,442.6666667,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,13,0.702071907,0.084792396,1.361875867,314.6666667,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,14,0.073436348,0.128689345,1.367655295,517.3333333,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,15,0.537221447,0.117808904,2.777409252,120.8888889,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,16,0.33292864,0.167708854,1.807458424,215.1111111,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,17,0.107932132,0.112931466,1.431900664,689.7777778,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,18,0.364281271,0.081415708,1.521502916,419.5555556,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,19,0.254171539,0.089669835,1.718321402,480,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,1,0.605785964,0.058904452,1.202027893,666.6666667,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,20,0.405297365,0.057778889,1.300224956,677.3333333,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,21,0.289878984,0.064907454,1.429737159,663.1111111,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,22,0.319980394,0.071285643,1.389208597,474.6666667,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,23,0.225589403,0.114432216,2.229997354,268.4444444,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,24,1,0.036393197,1.119561979,908.4444444,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,25,0.103774487,0.118934467,1.373122028,780.4444444,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,26,0.199913838,0.178964482,1.779073458,167.1111111,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,27,0.454512595,0.111430715,2.070627093,240,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,28,0.056080993,0.155327664,1.804903787,336,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,29,0.266047422,0.107678839,1.37560678,419.5555556,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,2,0.074099931,0.206728364,3.55467021,110.2222222,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,30,0.197970556,0.10130065,1.379814972,302.2222222,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,31,0.173665769,0.05927964,1.266734962,830.2222222,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,32,0.285456829,0.075037519,1.554370159,531.5555556,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,33,0.226337574,0.132816408,2.688827417,298.6666667,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,34,0.27749591,0.155327664,2.206251092,113.7777778,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,35,0.064124141,0.139194597,1.715663309,464,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,36,0.2701498,0.075412706,1.487784944,456.8888889,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,37,0.498267588,0.103176588,1.474246573,257.7777778,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,38,0.277757038,0.095297649,1.771513173,272,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,39,0.10684875,0.15907954,1.659057017,464,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,3,0.155854257,0.147448724,2.313384856,202.6666667,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,40,0.535081625,0.108804402,1.929538765,208,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,41,0.059968319,0.100925463,1.592306649,531.5555556,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,42,0.146778711,0.088544272,1.798290697,318.2222222,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,43,0.229021661,0.12156078,1.872362438,256,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,44,0.410612268,0.091170585,1.403603432,563.5555556,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,45,0.117188959,0.067908954,1.376421861,778.6666667,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,46,0.148466466,0.067908954,1.327975189,800,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,47,0.245506382,0.07803902,1.426924455,487.1111111,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,48,0.240552626,0.13881941,1.870234167,375.1111111,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,49,0.332839925,0.112181091,2.910283992,238.2222222,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,4,0.141474405,0.111430715,1.354102459,641.7777778,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,50,0.104793446,0.175212606,2.299553337,289.7777778,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,51,0.212144573,0.092296148,1.549109748,456.8888889,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,52,0.341007792,0.100925463,1.863933731,261.3333333,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,53,0.051895518,0.132816408,3.076192416,136.8888889,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,54,0.407732977,0.166583292,3.108281013,51.55555556,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,55,0.091435497,0.17146073,1.528884372,176,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,56,0.437438474,0.10130065,1.603051964,275.5555556,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,57,0.316897209,0.102426213,1.611822312,401.7777778,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,58,0.164209896,0.156078039,2.808727004,200.8888889,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,59,0.216640849,0.061905953,1.345234232,689.7777778,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,5,0.264511351,0.08891946,2.607550486,257.7777778,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,60,0.221497795,0.075787894,1.399812055,526.2222222,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,61,0.300575035,0.046523262,1.228337777,929.7777778,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,62,0.254726501,0.070535268,1.308421384,506.6666667,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,63,0.185483592,0.080290145,2.27495531,384,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,64,0.212902907,0.056653327,1.22253196,954.6666667,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,65,0.317260012,0.11855928,2.269133776,309.3333333,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,66,0.213377263,0.135067534,1.682018434,451.5555556,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,67,0.258591819,0.14182091,2.035747661,138.6666667,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,68,0.087818908,0.159829915,1.744834039,305.7777778,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,69,0.281440401,0.192096048,1.925626365,211.5555556,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,6,0.154662998,0.070535268,1.380760802,700.4444444,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,70,0.068356599,0.08891946,1.49263801,531.5555556,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,71,0.126060071,0.14182091,2.646998401,167.1111111,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,72,0.545154892,0.063406703,1.248650648,707.5555556,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,73,1,0.028889445,1.161493645,1077.333333,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,74,0.057848782,0.091170585,1.381951019,823.1111111,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,75,0.758355274,0.046898449,1.175470265,926.2222222,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,76,0.134423464,0.075787894,1.314741754,593.7777778,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,77,0.285290839,0.141070535,1.824865721,305.7777778,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,78,0.456309385,0.066033017,1.351042004,702.2222222,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,79,0.670809345,0.057028514,1.164337578,794.6666667,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,7,0.15617129,0.066408204,1.254824036,848,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,80,0.240636154,0.090045023,1.671196838,414.2222222,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,81,0.203558787,0.073536768,1.384642887,600.8888889,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,82,0.141924804,0.087043522,1.72654394,545.7777778,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,83,0.344442028,0.078789395,1.609810373,515.5555556,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,84,0.215830851,0.106928464,2.169527186,293.3333333,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,85,0.284302017,0.094922461,1.83012516,458.6666667,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,86,1,0.046148074,1.19650043,938.6666667,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,87,0.206502968,0.113681841,2.224038852,382.2222222,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,88,0.110125128,0.0997999,1.436118428,704,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,89,0.137392257,0.09042021,2.012991627,311.1111111,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,8,0.15532703,0.096423212,1.535403315,565.3333333,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,90,0.282400439,0.099049525,1.876697509,241.7777778,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,91,0.145602956,0.137318659,1.535229606,565.3333333,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,92,0.140218584,0.093421711,1.477523958,561.7777778,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,93,0.17184183,0.126063032,1.448331799,657.7777778,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,94,0.074987829,0.113306653,1.334370627,517.3333333,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,95,0.267881281,0.057778889,1.334959585,757.3333333,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,96,0.094389719,0.105427714,1.552197201,679.1111111,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,97,0.072221223,0.084417209,1.559563776,677.3333333,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,98,0.28010415,0.070535268,1.289251474,426.6666667,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,99,0.271047204,0.115557779,1.636699342,576,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61964,9,0.086449543,0.195847924,2.869451477,90.66666667,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61965,10,0.995957196,0.351175588,15.71249526,5.333333333,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61965,11,0.21626144,0.35867934,3.127295816,71.11111111,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61965,12,0.745266518,0.153826913,2.301194425,56.88888889,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61965,13,0.407135438,0.120435218,1.695056367,232.8888889,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61965,14,0.31556161,0.140695348,1.695922137,144,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61965,15,0.191292191,0.176338169,1.673838749,151.1111111,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61965,16,0.052842572,0.393571786,2.459432346,88.88888889,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61965,17,0.442539738,0.193971986,2.067088718,74.66666667,nan,nan,nan,nan,nan,nan,nan,nan
RITA_BC,61965,18,0.646160506,0.068284142,1.248398979,647.1111111,nan,nan,nan,nan,nan,nan,nan,nan
